"tm","account","symbol","position"
2018-10-19 11:37:19:373982,TEST,USDCNH,-9915469.075596
2018-10-19 11:37:19:065331,TEST,USDCNH,-9915468.075596
2018-10-19 11:34:41:963936,TEST,USDCNH,-9915467.075596
2018-10-19 11:33:54:236313,TEST,USDCNH,-9915466.075596
2018-10-19 11:30:03:210235,TEST,USDCNH,-9915465.075596
2018-10-19 11:30:02:250026,TEST,USDCNH,-9915464.075596
2018-10-19 11:30:02:198864,TEST,USDCNH,-9915463.075596
2018-10-19 11:30:01:840039,TEST,USDCNH,-9915462.075596
2018-10-19 11:30:01:190200,TEST,USDCNH,-9915461.075596
2018-10-19 11:30:00:947801,TEST,USDCNH,-9915460.075596
2018-10-19 11:30:00:845574,TEST,USDCNH,-9915459.075596
2018-10-19 11:29:22:316888,TEST,USDCNH,-9915458.075596
2018-10-19 11:29:21:568511,TEST,USDCNH,-9915457.075596
2018-10-19 11:29:14:149163,TEST,USDCNH,-9915456.075596
2018-10-19 11:28:45:225689,TEST,USDCNH,-9915455.075596
2018-10-19 11:28:44:361468,TEST,USDCNH,-9915454.075596
2018-10-19 11:28:44:015598,TEST,USDCNH,-9915453.075596
2018-10-19 11:28:41:184287,TEST,USDCNH,-9915452.075596
2018-10-19 11:28:41:067351,TEST,USDCNH,-9915451.075596
2018-10-19 11:28:40:058357,TEST,USDCNH,-9915450.075596
2018-10-19 11:28:39:199365,TEST,USDCNH,-9915449.075596
2018-10-19 11:28:39:003799,TEST,USDCNH,-9915448.075596
2018-10-19 11:28:27:233919,TEST,USDCNH,-9915447.075596
2018-10-19 11:28:27:051239,TEST,USDCNH,-9915446.075596
2018-10-19 11:28:26:615843,TEST,USDCNH,-9915445.075596
2018-10-19 11:28:12:619995,TEST,USDCNH,-9915444.075596
2018-10-19 11:28:12:097164,TEST,USDCNH,-9915443.075596
2018-10-19 11:28:11:200073,TEST,USDCNH,-9915442.075596
2018-10-19 11:28:02:891648,TEST,USDCNH,-9915441.075596
2018-10-19 11:28:01:957359,TEST,USDCNH,-9915440.075596
2018-10-19 11:28:01:412794,TEST,USDCNH,-9915439.075596
2018-10-19 11:27:46:222949,TEST,USDCNH,-9915438.075596
2018-10-19 11:27:45:859279,TEST,USDCNH,-9915437.075596
2018-10-19 11:27:45:662699,TEST,USDCNH,-9915436.075596
2018-10-19 11:27:45:251751,TEST,USDCNH,-9915435.075596
2018-10-19 11:26:05:987276,TEST,USDCNH,-9915434.075596
2018-10-19 11:26:05:526579,TEST,USDCNH,-9915433.075596
2018-10-19 11:25:08:829289,TEST,USDCNH,-9915432.075596
2018-10-19 11:25:07:984233,TEST,USDCNH,-9915431.075596
2018-10-19 11:25:07:019247,TEST,USDCNH,-9915430.075596
2018-10-19 11:24:59:165631,TEST,USDCNH,-9915429.075596
2018-10-19 11:24:58:723179,TEST,USDCNH,-9915428.075596
2018-10-19 11:24:58:689497,TEST,USDCNH,-9915427.075596
2018-10-19 11:24:58:582021,TEST,USDCNH,-9915426.075596
2018-10-19 11:24:58:546253,TEST,USDCNH,-9915425.075596
2018-10-19 11:24:58:176749,TEST,USDCNH,-9915424.075596
2018-10-19 11:24:50:329973,TEST,USDCNH,-9915423.075596
2018-10-19 11:24:50:099053,TEST,USDCNH,-9915422.075596
2018-10-19 11:24:49:229876,TEST,USDCNH,-9915421.075596
2018-10-19 11:24:48:811938,TEST,USDCNH,-9915420.075596
2018-10-19 11:24:48:618223,TEST,USDCNH,-9915419.075596
2018-10-19 11:24:42:943033,TEST,USDCNH,-9915418.075596
2018-10-19 11:24:41:990163,TEST,USDCNH,-9915417.075596
2018-10-19 11:24:41:124153,TEST,USDCNH,-9915416.075596
2018-10-19 11:21:02:417285,TEST,USDCNH,-9915415.075596
2018-10-19 11:20:55:921953,TEST,USDCNH,-9915414.075596
2018-10-19 11:20:54:916318,TEST,USDCNH,-9915413.075596
2018-10-19 11:20:54:128504,TEST,USDCNH,-9915412.075596
2018-10-19 11:20:53:586231,TEST,USDCNH,-9915411.075596
2018-10-19 11:20:53:478793,TEST,USDCNH,-9915410.075596
2018-10-19 11:20:53:344777,TEST,USDCNH,-9915409.075596
2018-10-19 11:20:52:746506,TEST,USDCNH,-9915408.075596
2018-10-19 11:20:52:234252,TEST,USDCNH,-9915407.075596
2018-10-19 11:20:52:217369,TEST,USDCNH,-9915406.075596
2018-10-19 11:20:52:041154,TEST,USDCNH,-9915405.075596
2018-10-19 11:20:51:878215,TEST,USDCNH,-9915404.075596
2018-10-19 11:20:51:667743,TEST,USDCNH,-9915403.075596
2018-10-19 11:19:22:605349,TEST,USDCNH,-9915402.075596
2018-10-19 11:19:22:171117,TEST,USDCNH,-9915401.075596
2018-10-19 11:19:18:750193,TEST,USDCNH,-9915400.075596
2018-10-19 11:18:17:601438,TEST,USDCNH,-9915399.075596
2018-10-19 11:18:17:478584,TEST,USDCNH,-9915398.075596
2018-10-19 11:18:17:233301,TEST,USDCNH,-9915397.075596
2018-10-19 11:18:12:159866,TEST,USDCNH,-9915396.075596
2018-10-19 11:18:10:113075,TEST,USDCNH,-9915395.075596
2018-10-19 11:18:09:195698,TEST,USDCNH,-9915394.075596
2018-10-19 11:18:00:072355,TEST,USDCNH,-9915393.075596
2018-10-19 11:18:00:019636,TEST,USDCNH,-9915392.075596
2018-10-19 11:17:59:262604,TEST,USDCNH,-9915391.075596
2018-10-19 11:17:58:964264,TEST,USDCNH,-9915390.075596
2018-10-19 11:17:58:796234,TEST,USDCNH,-9915389.075596
2018-10-19 11:17:58:445655,TEST,USDCNH,-9915388.075596
2018-10-19 11:17:57:466634,TEST,USDCNH,-9915387.075596
2018-10-19 11:17:56:930931,TEST,USDCNH,-9915386.075596
2018-10-19 11:17:56:487298,TEST,USDCNH,-9915385.075596
2018-10-19 11:17:56:038173,TEST,USDCNH,-9915384.075596
2018-10-19 11:17:56:030367,TEST,USDCNH,-9915383.075596
2018-10-19 11:17:54:272153,TEST,USDCNH,-9915382.075596
2018-10-19 11:16:52:257828,TEST,USDCNH,-9915381.075596
2018-10-19 11:16:52:101319,TEST,USDCNH,-9915380.075596
2018-10-19 11:16:51:290833,TEST,USDCNH,-9915379.075596
2018-10-19 11:16:51:226590,TEST,USDCNH,-9915378.075596
2018-10-19 11:16:51:193821,TEST,USDCNH,-9915377.075596
2018-10-19 11:16:51:027017,TEST,USDCNH,-9915376.075596
2018-10-19 11:16:50:462591,TEST,USDCNH,-9915375.075596
2018-10-19 11:16:50:433026,TEST,USDCNH,-9915374.075596
2018-10-19 11:16:37:354384,TEST,USDCNH,-9915373.075596
2018-10-19 11:16:37:315772,TEST,USDCNH,-9915372.075596
2018-10-19 11:16:27:198181,TEST,USDCNH,-9915371.075596
2018-10-19 11:16:27:044659,TEST,USDCNH,-9915370.075596
2018-10-19 11:16:19:553722,TEST,USDCNH,-9915369.075596
2018-10-19 11:16:19:138069,TEST,USDCNH,-9915368.075596
2018-10-19 11:16:18:968154,TEST,USDCNH,-9915367.075596
2018-10-19 11:16:18:882436,TEST,USDCNH,-9915366.075596
2018-10-19 11:16:16:579545,TEST,USDCNH,-9915365.075596
2018-10-19 11:16:16:071473,TEST,USDCNH,-9915364.075596
2018-10-19 11:16:15:576134,TEST,USDCNH,-9915363.075596
2018-10-19 11:16:15:180404,TEST,USDCNH,-9915362.075596
2018-10-19 11:16:14:796114,TEST,USDCNH,-9915361.075596
2018-10-19 11:16:09:132387,TEST,USDCNH,-9915360.075596
2018-10-19 11:16:07:384055,TEST,USDCNH,-9915359.075596
2018-10-19 11:15:54:869402,TEST,USDCNH,-9915358.075596
2018-10-19 11:15:52:547639,TEST,USDCNH,-9915357.075596
2018-10-19 11:15:50:160339,TEST,USDCNH,-9915356.075596
2018-10-19 11:15:49:919552,TEST,USDCNH,-9915355.075596
2018-10-19 11:15:49:916193,TEST,USDCNH,-9915354.075596
2018-10-19 11:15:49:621621,TEST,USDCNH,-9915353.075596
2018-10-19 11:15:49:486536,TEST,USDCNH,-9915352.075596
2018-10-19 11:15:49:392933,TEST,USDCNH,-9915351.075596
2018-10-19 11:15:48:792556,TEST,USDCNH,-9915350.075596
2018-10-19 11:15:48:765225,TEST,USDCNH,-9915349.075596
2018-10-19 11:15:43:459653,TEST,USDCNH,-9915348.075596
2018-10-19 11:15:43:387154,TEST,USDCNH,-9915347.075596
2018-10-19 11:15:40:398630,TEST,USDCNH,-9915346.075596
2018-10-19 11:15:40:004268,TEST,USDCNH,-9915345.075596
2018-10-19 11:15:38:330369,TEST,USDCNH,-9915344.075596
2018-10-19 11:15:38:180288,TEST,USDCNH,-9915343.075596
2018-10-19 11:15:37:853314,TEST,USDCNH,-9915342.075596
2018-10-19 11:15:37:276807,TEST,USDCNH,-9915341.075596
2018-10-19 11:15:37:046717,TEST,USDCNH,-9915340.075596
2018-10-19 11:15:37:039329,TEST,USDCNH,-9915339.075596
2018-10-19 11:15:36:651464,TEST,USDCNH,-9915338.075596
2018-10-19 11:15:36:628254,TEST,USDCNH,-9915337.075596
2018-10-19 11:15:36:521127,TEST,USDCNH,-9915336.075596
2018-10-19 11:15:35:236834,TEST,USDCNH,-9915335.075596
2018-10-19 11:15:31:655736,TEST,USDCNH,-9915334.075596
2018-10-19 11:15:30:735217,TEST,USDCNH,-9915333.075596
2018-10-19 11:15:30:510262,TEST,USDCNH,-9915332.075596
2018-10-19 11:15:30:312876,TEST,USDCNH,-9915331.075596
2018-10-19 11:15:29:956742,TEST,USDCNH,-9915330.075596
2018-10-19 11:15:28:947252,TEST,USDCNH,-9915329.075596
2018-10-19 11:15:28:398275,TEST,USDCNH,-9915328.075596
2018-10-19 11:15:27:991498,TEST,USDCNH,-9915327.075596
2018-10-19 11:15:27:757099,TEST,USDCNH,-9915326.075596
2018-10-19 11:15:27:731175,TEST,USDCNH,-9915325.075596
2018-10-19 11:15:27:717483,TEST,USDCNH,-9915324.075596
2018-10-19 11:15:27:608055,TEST,USDCNH,-9915323.075596
2018-10-19 11:15:27:491267,TEST,USDCNH,-9915322.075596
2018-10-19 11:15:27:453133,TEST,USDCNH,-9915321.075596
2018-10-19 11:15:27:431024,TEST,USDCNH,-9915320.075596
2018-10-19 11:15:27:353736,TEST,USDCNH,-9915319.075596
2018-10-19 11:15:27:296558,TEST,USDCNH,-9915318.075596
2018-10-19 11:15:27:263836,TEST,USDCNH,-9915317.075596
2018-10-19 11:15:27:210654,TEST,USDCNH,-9915316.075596
2018-10-19 11:15:27:168031,TEST,USDCNH,-9915315.075596
2018-10-19 11:15:27:143549,TEST,USDCNH,-9915314.075596
2018-10-19 11:15:26:993459,TEST,USDCNH,-9915313.075596
2018-10-19 11:15:26:961458,TEST,USDCNH,-9915312.075596
2018-10-19 11:15:26:884552,TEST,USDCNH,-9915311.075596
2018-10-19 11:15:26:808722,TEST,USDCNH,-9915310.075596
2018-10-19 11:15:26:788019,TEST,USDCNH,-9915309.075596
2018-10-19 11:15:26:664059,TEST,USDCNH,-9915308.075596
2018-10-19 11:15:26:618644,TEST,USDCNH,-9915307.075596
2018-10-19 11:15:26:139532,TEST,USDCNH,-9915306.075596
2018-10-19 11:15:25:904006,TEST,USDCNH,-9915305.075596
2018-10-19 11:15:25:892110,TEST,USDCNH,-9915304.075596
2018-10-19 11:15:25:778013,TEST,USDCNH,-9915303.075596
2018-10-19 11:15:25:540660,TEST,USDCNH,-9915302.075596
2018-10-19 11:15:25:307630,TEST,USDCNH,-9915301.075596
2018-10-19 11:15:25:110376,TEST,USDCNH,-9915300.075596
2018-10-19 11:15:25:053849,TEST,USDCNH,-9915299.075596
2018-10-19 11:15:25:050060,TEST,USDCNH,-9915298.075596
2018-10-19 11:15:25:024316,TEST,USDCNH,-9915297.075596
2018-10-19 11:15:24:866945,TEST,USDCNH,-9915296.075596
2018-10-19 11:15:24:828565,TEST,USDCNH,-9915295.075596
2018-10-19 11:15:24:666833,TEST,USDCNH,-9915294.075596
2018-10-19 11:15:24:469889,TEST,USDCNH,-9915293.075596
2018-10-19 11:15:24:104581,TEST,USDCNH,-9915292.075596
2018-10-19 11:15:23:500027,TEST,USDCNH,-9915291.075596
2018-10-19 11:15:13:154997,TEST,USDCNH,-9915290.075596
2018-10-19 11:15:13:097840,TEST,USDCNH,-9915289.075596
2018-10-19 11:15:12:635459,TEST,USDCNH,-9915288.075596
2018-10-19 11:15:09:061992,TEST,USDCNH,-9915287.075596
2018-10-19 11:15:08:488200,TEST,USDCNH,-9915286.075596
2018-10-19 11:15:07:511437,TEST,USDCNH,-9915285.075596
2018-10-19 11:15:07:376086,TEST,USDCNH,-9915284.075596
2018-10-19 11:15:06:386713,TEST,USDCNH,-9915283.075596
2018-10-19 11:15:06:093894,TEST,USDCNH,-9915282.075596
2018-10-19 11:15:06:059036,TEST,USDCNH,-9915281.075596
2018-10-19 11:15:05:812325,TEST,USDCNH,-9915280.075596
2018-10-19 11:15:04:840878,TEST,USDCNH,-9915279.075596
2018-10-19 11:15:04:147646,TEST,USDCNH,-9915278.075596
2018-10-19 11:15:03:694349,TEST,USDCNH,-9915277.075596
2018-10-19 11:15:03:451460,TEST,USDCNH,-9915276.075596
2018-10-19 11:15:03:023868,TEST,USDCNH,-9915275.075596
2018-10-19 11:15:03:005450,TEST,USDCNH,-9915274.075596
2018-10-19 11:15:02:887060,TEST,USDCNH,-9915273.075596
2018-10-19 11:15:02:834976,TEST,USDCNH,-9915272.075596
2018-10-19 11:15:00:154374,TEST,USDCNH,-9915271.075596
2018-10-19 11:14:59:854801,TEST,USDCNH,-9915270.075596
2018-10-19 11:14:59:474317,TEST,USDCNH,-9915269.075596
2018-10-19 11:14:59:429651,TEST,USDCNH,-9915268.075596
2018-10-19 11:14:58:445668,TEST,USDCNH,-9915267.075596
2018-10-19 11:14:58:165582,TEST,USDCNH,-9915266.075596
2018-10-19 11:14:58:009335,TEST,USDCNH,-9915265.075596
2018-10-19 11:14:57:519699,TEST,USDCNH,-9915264.075596
2018-10-19 11:14:57:456790,TEST,USDCNH,-9915263.075596
2018-10-19 11:14:57:308971,TEST,USDCNH,-9915262.075596
2018-10-19 11:14:57:037600,TEST,USDCNH,-9915261.075596
2018-10-19 11:14:53:948837,TEST,USDCNH,-9915260.075596
2018-10-19 11:14:53:913290,TEST,USDCNH,-9915259.075596
2018-10-19 11:14:52:313344,TEST,USDCNH,-9915258.075596
2018-10-19 11:14:50:623810,TEST,USDCNH,-9915257.075596
2018-10-19 11:14:50:015623,TEST,USDCNH,-9915256.075596
2018-10-19 11:14:49:804792,TEST,USDCNH,-9915255.075596
2018-10-19 11:14:49:516177,TEST,USDCNH,-9915254.075596
2018-10-19 11:14:48:849039,TEST,USDCNH,-9915253.075596
2018-10-19 11:14:48:692997,TEST,USDCNH,-9915252.075596
2018-10-19 11:14:47:885923,TEST,USDCNH,-9915251.075596
2018-10-19 11:14:47:101489,TEST,USDCNH,-9915250.075596
2018-10-19 11:14:46:398089,TEST,USDCNH,-9915249.075596
2018-10-19 11:14:46:252280,TEST,USDCNH,-9915248.075596
2018-10-19 11:14:45:415038,TEST,USDCNH,-9915247.075596
2018-10-19 11:14:45:201925,TEST,USDCNH,-9915246.075596
2018-10-19 11:14:45:170061,TEST,USDCNH,-9915245.075596
2018-10-19 11:14:44:641731,TEST,USDCNH,-9915244.075596
2018-10-19 11:14:43:953020,TEST,USDCNH,-9915243.075596
2018-10-19 11:14:43:626998,TEST,USDCNH,-9915242.075596
2018-10-19 11:14:43:135728,TEST,USDCNH,-9915241.075596
2018-10-19 11:14:42:251845,TEST,USDCNH,-9915240.075596
2018-10-19 11:14:41:716168,TEST,USDCNH,-9915239.075596
2018-10-19 11:14:41:696664,TEST,USDCNH,-9915238.075596
2018-10-19 11:14:41:633518,TEST,USDCNH,-9915237.075596
2018-10-19 11:14:41:381514,TEST,USDCNH,-9915236.075596
2018-10-19 11:14:41:018196,TEST,USDCNH,-9915235.075596
2018-10-19 11:14:40:779239,TEST,USDCNH,-9915234.075596
2018-10-19 11:14:40:700607,TEST,USDCNH,-9915233.075596
2018-10-19 11:14:40:572142,TEST,USDCNH,-9915232.075596
2018-10-19 11:14:40:549375,TEST,USDCNH,-9915231.075596
2018-10-19 11:14:35:700272,TEST,USDCNH,-9915230.075596
2018-10-19 11:14:23:634149,TEST,USDCNH,-9915229.075596
2018-10-19 11:14:22:907657,TEST,USDCNH,-9915228.075596
2018-10-19 11:14:22:228262,TEST,USDCNH,-9915227.075596
2018-10-19 11:14:21:194532,TEST,USDCNH,-9915226.075596
2018-10-19 11:14:16:057762,TEST,USDCNH,-9915225.075596
2018-10-19 11:14:15:666041,TEST,USDCNH,-9915224.075596
2018-10-19 11:14:14:910501,TEST,USDCNH,-9915223.075596
2018-10-19 11:14:14:471494,TEST,USDCNH,-9915222.075596
2018-10-19 11:14:14:459020,TEST,USDCNH,-9915221.075596
2018-10-19 11:14:14:427247,TEST,USDCNH,-9915220.075596
2018-10-19 11:14:14:250897,TEST,USDCNH,-9915219.075596
2018-10-19 11:14:14:077393,TEST,USDCNH,-9915218.075596
2018-10-19 11:14:08:799666,TEST,USDCNH,-9915217.075596
2018-10-19 11:14:08:454033,TEST,USDCNH,-9915216.075596
2018-10-19 11:14:08:433524,TEST,USDCNH,-9915215.075596
2018-10-19 11:14:08:093539,TEST,USDCNH,-9915214.075596
2018-10-19 11:14:07:557064,TEST,USDCNH,-9915213.075596
2018-10-19 11:14:03:884971,TEST,USDCNH,-9915212.075596
2018-10-19 11:14:03:135210,TEST,USDCNH,-9915211.075596
2018-10-19 11:14:02:701427,TEST,USDCNH,-9915210.075596
2018-10-19 11:14:01:872488,TEST,USDCNH,-9915209.075596
2018-10-19 11:14:01:584022,TEST,USDCNH,-9915208.075596
2018-10-19 11:14:01:098304,TEST,USDCNH,-9915207.075596
2018-10-19 11:14:00:870723,TEST,USDCNH,-9915206.075596
2018-10-19 11:14:00:533483,TEST,USDCNH,-9915205.075596
2018-10-19 11:14:00:347565,TEST,USDCNH,-9915204.075596
2018-10-19 11:14:00:317671,TEST,USDCNH,-9915203.075596
2018-10-19 11:13:59:781193,TEST,USDCNH,-9915202.075596
2018-10-18 11:01:24:291749,TEST,USDCNH,-9915201.075596
2018-10-18 11:01:21:609952,TEST,USDCNH,-9915202.075596
2018-10-18 11:01:20:870367,TEST,USDCNH,-9915203.075596
2018-10-18 11:01:20:662091,TEST,USDCNH,-9915204.075596
2018-10-18 11:01:18:834929,TEST,USDCNH,-9915205.075596
2018-10-18 11:01:17:635927,TEST,USDCNH,-9915206.075596
2018-10-18 11:01:16:440074,TEST,USDCNH,-9915207.075596
2018-10-18 11:01:11:377182,TEST,USDCNH,-9915208.075596
2018-10-18 11:01:10:325300,TEST,USDCNH,-9915209.075596
2018-10-18 11:01:08:919640,TEST,USDCNH,-9915210.075596
2018-10-18 11:01:08:310703,TEST,USDCNH,-9915211.075596
2018-10-18 11:01:07:911866,TEST,USDCNH,-9915212.075596
2018-10-18 11:01:07:174776,TEST,USDCNH,-9915213.075596
2018-10-18 11:01:06:484773,TEST,USDCNH,-9915214.075596
2018-10-18 11:01:05:139548,TEST,USDCNH,-9915215.075596
2018-10-18 11:01:05:094464,TEST,USDCNH,-9915216.075596
2018-10-18 11:01:04:099536,TEST,USDCNH,-9915217.075596
2018-10-18 11:01:02:843465,TEST,USDCNH,-9915218.075596
2018-10-18 11:01:00:863979,TEST,USDCNH,-9915219.075596
2018-10-18 11:00:59:743269,TEST,USDCNH,-9915220.075596
2018-10-18 11:00:58:041938,TEST,USDCNH,-9915221.075596
2018-10-18 11:00:57:917175,TEST,USDCNH,-9915222.075596
2018-10-18 11:00:57:839344,TEST,USDCNH,-9915223.075596
2018-10-18 11:00:57:376897,TEST,USDCNH,-9915224.075596
2018-10-18 11:00:57:134348,TEST,USDCNH,-9915225.075596
2018-10-18 11:00:57:120922,TEST,USDCNH,-9915226.075596
2018-10-18 11:00:55:932013,TEST,USDCNH,-9915227.075596
2018-10-18 11:00:54:493146,TEST,USDCNH,-9915228.075596
2018-10-18 11:00:54:006270,TEST,USDCNH,-9915229.075596
2018-10-18 11:00:49:465124,TEST,USDCNH,-9915230.075596
2018-10-18 11:00:48:668800,TEST,USDCNH,-9915231.075596
2018-10-18 11:00:48:042231,TEST,USDCNH,-9915232.075596
2018-10-18 11:00:47:839252,TEST,USDCNH,-9915233.075596
2018-10-18 11:00:47:389467,TEST,USDCNH,-9915234.075596
2018-10-18 11:00:45:614667,TEST,USDCNH,-9915235.075596
2018-10-18 11:00:44:503144,TEST,USDCNH,-9915236.075596
2018-10-18 11:00:43:790632,TEST,USDCNH,-9915237.075596
2018-10-18 11:00:42:500050,TEST,USDCNH,-9915238.075596
2018-10-18 11:00:42:239546,TEST,USDCNH,-9915239.075596
2018-10-18 11:00:41:169570,TEST,USDCNH,-9915240.075596
2018-10-18 08:30:32:343073,TEST,USDCNH,-9915241.075596
2018-10-18 08:30:11:592165,TEST,USDCNH,-9915242.075596
2018-10-18 08:30:10:886373,TEST,USDCNH,-9915243.075596
2018-10-18 08:30:10:696887,TEST,USDCNH,-9915244.075596
2018-10-18 08:30:07:881495,TEST,USDCNH,-9915245.075596
2018-10-18 08:30:07:670663,TEST,USDCNH,-9915246.075596
2018-10-18 08:30:07:608276,TEST,USDCNH,-9915247.075596
2018-10-18 08:30:02:021913,TEST,USDCNH,-9915248.075596
2018-10-18 08:30:01:800057,TEST,USDCNH,-9915249.075596
2018-10-18 08:30:01:113634,TEST,USDCNH,-9915250.075596
2018-10-18 08:30:00:533322,TEST,USDCNH,-9915251.075596
2018-10-18 08:30:00:491274,TEST,USDCNH,-9915252.075596
2018-10-18 08:30:00:181087,TEST,USDCNH,-9915253.075596
2018-10-18 07:48:36:086161,TEST,USDCNH,-9915254.075596
2018-10-18 07:48:27:581360,TEST,USDCNH,-9915253.075596
2018-10-18 07:48:27:479568,TEST,USDCNH,-9915252.075596
2018-10-18 07:47:04:318068,TEST,USDCNH,-9915251.075596
2018-10-18 07:47:03:722492,TEST,USDCNH,-9915250.075596
2018-10-18 07:47:03:012618,TEST,USDCNH,-9915249.075596
2018-10-18 07:47:01:609137,TEST,USDCNH,-9915248.075596
2018-10-18 07:45:39:219349,TEST,USDCNH,-9915247.075596
2018-10-18 07:45:38:400308,TEST,USDCNH,-9915246.075596
2018-10-18 07:44:43:384421,TEST,USDCNH,-9915245.075596
2018-10-18 07:44:39:911477,TEST,USDCNH,-9915244.075596
2018-10-18 07:44:26:725708,TEST,USDCNH,-9915243.075596
2018-10-18 07:44:26:148551,TEST,USDCNH,-9915242.075596
2018-10-18 07:43:07:375959,TEST,USDCNH,-9915241.075596
2018-10-18 07:43:06:549584,TEST,USDCNH,-9915240.075596
2018-10-18 07:42:53:808178,TEST,USDCNH,-9915239.075596
2018-10-18 07:42:53:259732,TEST,USDCNH,-9915238.075596
2018-10-18 07:40:43:156303,TEST,USDCNH,-9915237.075596
2018-10-18 07:40:42:753683,TEST,USDCNH,-9915236.075596
2018-10-18 07:40:33:840789,TEST,USDCNH,-9915235.075596
2018-10-18 07:38:34:083760,TEST,USDCNH,-9915234.075596
2018-10-18 07:37:59:148423,TEST,USDCNH,-9915233.075596
2018-10-18 07:37:36:647117,TEST,USDCNH,-9915232.075596
2018-10-18 07:37:35:697081,TEST,USDCNH,-9915231.075596
2018-10-18 07:37:17:587045,TEST,USDCNH,-9915230.075596
2018-10-18 07:36:34:564772,TEST,USDCNH,-9915229.075596
2018-10-18 07:36:12:956430,TEST,USDCNH,-9915228.075596
2018-10-18 07:36:10:066037,TEST,USDCNH,-9915227.075596
2018-10-18 07:36:09:604892,TEST,USDCNH,-9915226.075596
2018-10-18 07:27:42:758912,TEST,USDCNH,-9915225.075596
2018-10-18 07:27:41:954590,TEST,USDCNH,-9915224.075596
2018-10-18 07:27:40:351792,TEST,USDCNH,-9915223.075596
2018-10-18 07:27:39:567588,TEST,USDCNH,-9915222.075596
2018-10-18 07:27:36:457614,TEST,USDCNH,-9915221.075596
2018-10-18 07:27:04:843579,TEST,USDCNH,-9915220.075596
2018-10-18 07:26:40:722089,TEST,USDCNH,-9915219.075596
2018-10-18 07:26:30:715305,TEST,USDCNH,-9915218.075596
2018-10-18 07:26:06:695024,TEST,USDCNH,-9915217.075596
2018-10-18 07:26:06:167743,TEST,USDCNH,-9915216.075596
2018-10-18 07:26:05:443982,TEST,USDCNH,-9915215.075596
2018-10-18 07:24:05:379190,TEST,USDCNH,-9915214.075596
2018-10-18 07:24:04:517961,TEST,USDCNH,-9915213.075596
2018-10-18 07:23:51:789248,TEST,USDCNH,-9915212.075596
2018-10-18 07:23:38:897197,TEST,USDCNH,-9915211.075596
2018-10-18 07:23:38:305403,TEST,USDCNH,-9915210.075596
2018-10-18 07:23:34:828273,TEST,USDCNH,-9915209.075596
2018-10-18 07:21:11:330036,TEST,USDCNH,-9915208.075596
2018-10-18 07:21:10:878091,TEST,USDCNH,-9915207.075596
2018-10-18 07:21:10:751573,TEST,USDCNH,-9915206.075596
2018-10-18 07:21:01:181886,TEST,USDCNH,-9915205.075596
2018-10-18 07:21:00:804689,TEST,USDCNH,-9915204.075596
2018-10-18 07:20:58:227906,TEST,USDCNH,-9915203.075596
2018-10-18 07:20:49:734115,TEST,USDCNH,-9915202.075596
2018-10-18 07:20:49:394464,TEST,USDCNH,-9915201.075596
2018-10-18 07:20:21:863670,TEST,USDCNH,-9915200.075596
2018-10-18 07:20:20:966572,TEST,USDCNH,-9915199.075596
2018-10-18 07:20:20:111361,TEST,USDCNH,-9915198.075596
2018-10-18 07:20:19:777149,TEST,USDCNH,-9915197.075596
2018-10-18 07:20:19:444517,TEST,USDCNH,-9915196.075596
2018-10-18 07:20:04:804894,TEST,USDCNH,-9915195.075596
2018-10-18 07:20:01:977805,TEST,USDCNH,-9915194.075596
2018-10-18 07:20:01:942654,TEST,USDCNH,-9915193.075596
2018-10-18 07:20:00:926878,TEST,USDCNH,-9915192.075596
2018-10-18 07:20:00:764063,TEST,USDCNH,-9915191.075596
2018-10-18 07:20:00:536207,TEST,USDCNH,-9915190.075596
2018-10-18 07:20:00:319166,TEST,USDCNH,-9915189.075596
2018-10-18 07:20:00:066545,TEST,USDCNH,-9915188.075596
2018-10-18 07:19:59:766771,TEST,USDCNH,-9915187.075596
2018-10-18 07:10:28:676044,TEST,USDCNH,-9915186.075596
2018-10-18 07:10:28:300703,TEST,USDCNH,-9915187.075596
2018-10-18 07:10:27:343463,TEST,USDCNH,-9915188.075596
2018-10-18 07:10:26:357005,TEST,USDCNH,-9915189.075596
2018-10-18 07:10:22:077650,TEST,USDCNH,-9915190.075596
2018-10-18 07:10:13:031595,TEST,USDCNH,-9915191.075596
2018-10-18 07:09:51:513518,TEST,USDCNH,-9915192.075596
2018-10-18 07:09:50:448929,TEST,USDCNH,-9915193.075596
2018-10-18 07:09:49:780134,TEST,USDCNH,-9915194.075596
2018-10-18 07:01:39:707313,TEST,USDCNH,-9915195.075596
2018-10-18 07:01:39:412133,TEST,USDCNH,-9915194.075596
2018-10-18 07:01:16:932026,TEST,USDCNH,-9915193.075596
2018-10-18 07:01:16:552674,TEST,USDCNH,-9915192.075596
2018-10-18 07:01:16:340193,TEST,USDCNH,-9915191.075596
2018-10-18 07:01:15:686117,TEST,USDCNH,-9915190.075596
2018-10-18 07:00:30:123058,TEST,USDCNH,-9915189.075596
2018-10-18 07:00:30:018003,TEST,USDCNH,-9915188.075596
2018-10-18 07:00:19:006976,TEST,USDCNH,-9915187.075596
2018-10-18 07:00:18:230000,TEST,USDCNH,-9915186.075596
2018-10-18 07:00:17:282469,TEST,USDCNH,-9915185.075596
2018-10-18 07:00:16:574636,TEST,USDCNH,-9915184.075596
2018-10-18 07:00:16:343779,TEST,USDCNH,-9915183.075596
